,Unnamed: 0,user,date,content,user_location,tweets,tweet_status
2567,2567,"{'username': 'utopiaagencyllc', 'id': 1074087706479812614, 'displayname': 'utopiaagencyllc', 'description': ""Utopia: If you're looking for life-sustaining financial security for homes, businesses and individuals."", 'rawDescription': ""Utopia: If you're looking for life-sustaining financial security for homes, businesses and individuals."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 12, 15, 23, 43, 59, tzinfo=datetime.timezone.utc), 'followersCount': 6, 'friendsCount': 53, 'statusesCount': 4, 'favouritesCount': 0, 'listedCount': 1, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1074088564219088898/CpH8oDgF_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019-01-01 02:30:51+00:00,Proudly presenting https://t.co/l96INkz5i8. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,,Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
2568,2568,"{'username': 'Antinese_', 'id': 733154635783905280, 'displayname': 'The Skin God', 'description': 'I do skin & shit', 'rawDescription': 'I do skin & shit', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 5, 19, 4, 37, 41, tzinfo=datetime.timezone.utc), 'followersCount': 49, 'friendsCount': 228, 'statusesCount': 232, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 13, 'location': 'Jacksonville, FL', 'protected': False, 'linkUrl': 'http://www.AntineseStinson.com', 'linkTcourl': 'https://t.co/S2fy58QeuY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1554982158296649729/rNQ5IO4n_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/733154635783905280/1526079889', 'label': None}",2019-01-01 02:13:02+00:00,Proudly presenting https://t.co/TcvtRSv8NL. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,"Jacksonville, FL",Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
2569,2569,"{'username': 'TweetEnniBuddy', 'id': 1079912460424019969, 'displayname': 'EnniBuddy', 'description': 'Why hire just anybody when you can get EnniBuddy?', 'rawDescription': 'Why hire just anybody when you can get EnniBuddy?', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 1, 1, 1, 29, 29, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 1, 'statusesCount': 3, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 0, 'location': 'West Hartford, CT', 'protected': False, 'linkUrl': 'https://dawnennis.com/', 'linkTcourl': 'https://t.co/uql3c0e0ys', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1079913526863511552/GcSw4IrG_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1079912460424019969/1546306935', 'label': None}",2019-01-01 02:04:14+00:00,"Proudly presenting https://t.co/FUjK6tV7Fs, the new home of #EnniBuddy. Why hire anybody when you can get EnniBuddy? Expert in award-winning journalism, public relations and marketing consulting! Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy","West Hartford, CT","Proudly presenting http the new home of #EnniBuddy. Why hire anybody when you can get EnniBuddy? Expert in award-winning journalism, public relations and marketing consulting! Check it out and let me know what you think! #GoDaddy #GoCentral via @user","[('Negative', 0.0012061042), ('Neutral', 0.04543168), ('Positive', 0.9533621)]"
2570,2570,"{'username': 'Institutocrist', 'id': 558894338, 'displayname': 'Instituto Cristiano', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 4, 20, 19, 47, 32, tzinfo=datetime.timezone.utc), 'followersCount': 54, 'friendsCount': 69, 'statusesCount': 2339, 'favouritesCount': 1, 'listedCount': 3, 'mediaCount': 9, 'location': '', 'protected': False, 'linkUrl': 'http://www.institutovirtualcristiano.com', 'linkTcourl': 'http://t.co/mCZtFqvuDK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2163545503/B2_normal', 'profileBannerUrl': None, 'label': None}",2019-01-01 02:02:07+00:00,https://t.co/uATubNdwkh via @GoDaddy,,http via @user,"[('Negative', 0.03619172), ('Neutral', 0.8811998), ('Positive', 0.08260857)]"
2571,2571,"{'username': 'VIRTUALONLINES2', 'id': 1070569815646105601, 'displayname': 'VIRTUAL ONLINE STORE', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 12, 6, 6, 45, 9, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 5, 'statusesCount': 93, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': 'http://www.virtualonlinestore.com', 'linkTcourl': 'https://t.co/5CRMzpnG9Y', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1102102628958380032/VlRxdkB4_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1070569815646105601/1551596774', 'label': None}",2019-01-01 01:45:29+00:00,Proudly presenting https://t.co/f9D7ZzIqoB. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,,Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
2572,2572,"{'username': 'g4g5j41n', 'id': 960989130707496962, 'displayname': 'GAGAN JAIN', 'description': '#CyberSecurity #CyberCrimeProtection #MalwareAnalysis #Forensics Ec-Council Certified CEH, CHFI, CND, CEI #pentester #INDIAN #Osint #socint #humint ????', 'rawDescription': '#CyberSecurity #CyberCrimeProtection #MalwareAnalysis #Forensics Ec-Council Certified CEH, CHFI, CND, CEI #pentester #INDIAN #Osint #socint #humint ????', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 2, 6, 21, 30, 37, tzinfo=datetime.timezone.utc), 'followersCount': 90, 'friendsCount': 195, 'statusesCount': 322, 'favouritesCount': 421, 'listedCount': 3, 'mediaCount': 150, 'location': 'Bengaluru, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1040838091865387009/wDUIDTr1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/960989130707496962/1531479710', 'label': None}",2019-01-01 01:42:23+00:00,"@atbfinancial @nullcookies @PhishingAi @phishingalert ATB Bank phishing page found on the same server @GoDaddyCanada @GoDaddy 
http://nygift19^com/cibc/question.html https://t.co/HquaO6apXX","Bengaluru, India","@user @user @user @user ATB Bank phishing page found on the same server @user @user 
http://nygift19^com/cibc/question.html http","[('Negative', 0.5555753), ('Neutral', 0.42902845), ('Positive', 0.0153963175)]"
2573,2573,"{'username': 'g4g5j41n', 'id': 960989130707496962, 'displayname': 'GAGAN JAIN', 'description': '#CyberSecurity #CyberCrimeProtection #MalwareAnalysis #Forensics Ec-Council Certified CEH, CHFI, CND, CEI #pentester #INDIAN #Osint #socint #humint ????', 'rawDescription': '#CyberSecurity #CyberCrimeProtection #MalwareAnalysis #Forensics Ec-Council Certified CEH, CHFI, CND, CEI #pentester #INDIAN #Osint #socint #humint ????', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 2, 6, 21, 30, 37, tzinfo=datetime.timezone.utc), 'followersCount': 90, 'friendsCount': 195, 'statusesCount': 322, 'favouritesCount': 421, 'listedCount': 3, 'mediaCount': 150, 'location': 'Bengaluru, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1040838091865387009/wDUIDTr1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/960989130707496962/1531479710', 'label': None}",2019-01-01 01:36:03+00:00,"Newyear big bash! CIBC phishing page detected! 
@cibc @BanqueCIBC @PhishingAi @nullcookies @malwrhunterteam @phishingalert @GoDaddy @GoDaddyCanada 
http://nygift19^com/cibc/question.html https://t.co/gJ8cqQKaeN","Bengaluru, India","Newyear big bash! CIBC phishing page detected! 
@cibc @user @user @user @user @user @user @user 
http://nygift19^com/cibc/question.html http","[('Negative', 0.65946263), ('Neutral', 0.31260997), ('Positive', 0.027927382)]"
2574,2574,"{'username': 'cryptojew420', 'id': 414444782, 'displayname': 'CRYPTOJEW', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 11, 17, 2, 7, 45, tzinfo=datetime.timezone.utc), 'followersCount': 108, 'friendsCount': 315, 'statusesCount': 848, 'favouritesCount': 1042, 'listedCount': 2, 'mediaCount': 24, 'location': 'Texas, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/961424988824731648/2WcYyd2b_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/414444782/1517024124', 'label': None}",2019-01-01 01:24:09+00:00,Proudly presenting https://t.co/BMLpn5TyNE. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,"Texas, USA",Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
2575,2575,"{'username': 'KgLearns', 'id': 909133425180889090, 'displayname': 'Kevin Gearhart', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 9, 16, 19, 14, 34, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 50, 'statusesCount': 15, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2019-01-01 01:20:43+00:00,"Will escalating complaint to @ICANN help when @GoDaddy suspends business domain name without sufficient technical data, says can take 72 hours, and the hostsec team doesn't have a rep that can discuss over phone? https://t.co/zOpVu1l9oC",,"Will escalating complaint to @user help when @user suspends business domain name without sufficient technical data, says can take 72 hours, and the hostsec team doesn't have a rep that can discuss over phone? http","[('Negative', 0.77864957), ('Neutral', 0.21005055), ('Positive', 0.011299951)]"
2576,2576,"{'username': 'corria1023', 'id': 935282208582942726, 'displayname': 'CORRIA WONG', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 11, 27, 23, 0, 30, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 59, 'statusesCount': 9, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2019-01-01 01:13:18+00:00,Proudly presenting https://t.co/8wgi61ptJE. Check it out and let me know what you think! #GoDaddy via @GoDaddy,,Proudly presenting http Check it out and let me know what you think! #GoDaddy via @user,"[('Negative', 0.0009277723), ('Neutral', 0.04104843), ('Positive', 0.9580238)]"
2577,2577,"{'username': 'TheDailyRufgh', 'id': 1058049819480997888, 'displayname': 'The Daily Rufgh', 'description': 'Live, Loco, Real...The Daily Rufgh', 'rawDescription': 'Live, Loco, Real...The Daily Rufgh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 11, 1, 17, 35, 9, tzinfo=datetime.timezone.utc), 'followersCount': 84, 'friendsCount': 787, 'statusesCount': 12362, 'favouritesCount': 1857, 'listedCount': 0, 'mediaCount': 538, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1058059030008975361/gCl4MVIx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1058049819480997888/1541095904', 'label': None}",2019-01-01 00:45:43+00:00,Proudly presenting https://t.co/0veCSefcug. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,,Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
2578,2578,"{'username': 'CapitalHerberg', 'id': 1063819372009910273, 'displayname': 'Herberg Capital', 'description': 'Simple and Fast #workingcapital #invoicefactoring From $10,000-$500,000. Same Day Approvals. We can fund businesses in #Canada #USA', 'rawDescription': 'Simple and Fast #workingcapital #invoicefactoring From $10,000-$500,000. Same Day Approvals. We can fund businesses in #Canada #USA', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 11, 17, 15, 41, 17, tzinfo=datetime.timezone.utc), 'followersCount': 86, 'friendsCount': 901, 'statusesCount': 1286, 'favouritesCount': 809, 'listedCount': 0, 'mediaCount': 230, 'location': 'Seattle, WA', 'protected': False, 'linkUrl': 'http://www.herbergcapital.com', 'linkTcourl': 'https://t.co/B1mTJn3I5T', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063838412694667265/MYKhQt74_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1063819372009910273/1542473818', 'label': None}",2019-01-01 00:45:39+00:00,Proudly presenting https://t.co/y1gUzMOh6K. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy #workingcapital #smallbusiness #loans,"Seattle, WA",Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user #workingcapital #smallbusiness #loans,"[('Negative', 0.00079767517), ('Neutral', 0.03506412), ('Positive', 0.9641381)]"
2579,2579,"{'username': 'LDGMusicPromo_', 'id': 838883766, 'displayname': 'April Lee', 'description': 'listening ~ connecting ~ sharing ~ FOLLOWS BACK ~  LDG Music Promo:FIND ME myspace.com/april.ozzy  Follow Me facebook.com/aprillee.osbor?? ??', 'rawDescription': 'listening ~ connecting ~ sharing ~ FOLLOWS BACK ~  LDG Music Promo:FIND ME https://t.co/It7q3lPRPt  Follow Me https://t.co/Bd0OLGQDBO ??', 'descriptionUrls': [{'text': 'myspace.com/april.ozzy', 'url': 'https://myspace.com/april.ozzy', 'tcourl': 'https://t.co/It7q3lPRPt', 'indices': (75, 98)}, {'text': 'facebook.com/aprillee.osbor??', 'url': 'https://www.facebook.com/aprillee.osborne', 'tcourl': 'https://t.co/Bd0OLGQDBO', 'indices': (110, 133)}], 'verified': False, 'created': datetime.datetime(2012, 9, 22, 1, 49, 30, tzinfo=datetime.timezone.utc), 'followersCount': 706, 'friendsCount': 1751, 'statusesCount': 22839, 'favouritesCount': 2142, 'listedCount': 9, 'mediaCount': 2153, 'location': 'Daytona Beach, FL', 'protected': False, 'linkUrl': 'http://www.myspace.com/april.ozzy', 'linkTcourl': 'http://t.co/iI0U9rPYh0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1079905957642149888/TYloLH7E_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/838883766/1481102166', 'label': None}",2019-01-01 00:43:51+00:00,"@all4plate @GoDaddy thank you @all4plate  ~  Happy New Year !   ~  I need to test a headset so, wll listen now... then fireworks, ~  legs healed , I take it.~listening~","Daytona Beach, FL","@user @user thank you @user  ~  Happy New Year !   ~  I need to test a headset so, wll listen now... then fireworks, ~  legs healed , I take it.~listening~","[('Negative', 0.002497905), ('Neutral', 0.035355836), ('Positive', 0.9621463)]"
2580,2580,"{'username': 'BclsPressure', 'id': 952665798098735104, 'displayname': 'BCLS PRESSURE WASHING', 'description': 'BCLS provides quality and exceptional pressure washing service to commercial and residential clients since 2000. We strive to help preserve your investments.', 'rawDescription': 'BCLS provides quality and exceptional pressure washing service to commercial and residential clients since 2000. We strive to help preserve your investments.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 1, 14, 22, 16, 40, tzinfo=datetime.timezone.utc), 'followersCount': 3, 'friendsCount': 3, 'statusesCount': 13, 'favouritesCount': 1, 'listedCount': 0, 'mediaCount': 4, 'location': 'Georgia, USA flor', 'protected': False, 'linkUrl': 'http://Bclspressurewashing.com', 'linkTcourl': 'https://t.co/sFa9ayTaSH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/952674692023930880/-uUNjwPd_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019-01-01 00:20:34+00:00,Proudly presenting https://t.co/xgPQHQjCVm. Check it out and let me know what you think! #GoDaddy #GoCentral via @GoDaddy,"Georgia, USA flor",Proudly presenting http Check it out and let me know what you think! #GoDaddy #GoCentral via @user,"[('Negative', 0.0008577448), ('Neutral', 0.03791244), ('Positive', 0.96122986)]"
2581,2581,"{'username': 'DarnGoodDomains', 'id': 88568945, 'displayname': 'DarnGoodDomains', 'description': 'Darn Good Domains For Sale . . . DarnGoodDomains.com\n#DomainNameForSale', 'rawDescription': 'Darn Good Domains For Sale . . . https://t.co/88jdSlbQYK\n#DomainNameForSale', 'descriptionUrls': [{'text': 'DarnGoodDomains.com', 'url': 'http://DarnGoodDomains.com', 'tcourl': 'https://t.co/88jdSlbQYK', 'indices': (33, 56)}], 'verified': False, 'created': datetime.datetime(2009, 11, 9, 2, 16, 26, tzinfo=datetime.timezone.utc), 'followersCount': 6931, 'friendsCount': 7329, 'statusesCount': 67470, 'favouritesCount': 3, 'listedCount': 43, 'mediaCount': 61786, 'location': 'San Diego, CA', 'protected': False, 'linkUrl': 'http://DarnGoodDomains.com', 'linkTcourl': 'https://t.co/88jdSlbQYK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/751142228773310464/f345di6t_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/88568945/1617809073', 'label': None}",2019-01-01 00:16:15+00:00,https://t.co/GqUdbqnRaM . . . #DomainNameForSale . . . https://t.co/J9T3qovA9J . . . Listed on GoDaddy . . . #PetersTickets https://t.co/jX3F5Xqrqs,"San Diego, CA",http . . . #DomainNameForSale . . . http . . . Listed on GoDaddy . . . #PetersTickets http,"[('Negative', 0.03635831), ('Neutral', 0.8730085), ('Positive', 0.0906332)]"
